image_name,DR_label,IQ_label
Images/2020.02.25.20021568-p24-111%6.png,1,0
Images/2020.02.22.20024927-p18-66%0.png,1,0
Images/2020.03.26.20041426-p11-132.png,1,0
Images/2020.02.25.20021568-p24-111%1.png,1,0
Images/2020.02.23.20026856-p17-115%1.png,1,0
Images/PIIS0140673620302117_1.png,1,0
Images/2020.03.26.20041426-p11-121.png,1,0
Images/2020.03.03.20030775-p12-93%0.png,1,0
Images/2020.03.19.20038539-p10-61.png,1,0
Images/2020.03.04.20026005-p12-1946%1.png,1,0
Images/2020.03.22.20040782-p24-1533-3.png,1,0
Images/2020.03.04.20030395-p27-108%6.png,1,0
Images/2020.02.19.20025023-p20-93%2.png,1,0
Images/PIIS0140673620301549_0%1.png,1,0
Images/2020.03.01.20029769-p21-73_2%1.png,1,0
Images/2020.03.01.20029769-p21-73_1%1.png,1,0
Images/PIIS0140673620303603%8.png,1,0
Images/2020.03.04.20026005-p12-1946%5.png,1,0
Images/kjr-21-e24-p5-31.png,1,0
Images/2020.03.18.20038125-p15-54-5.png,1,0
Images/2020.02.10.20021584-p6-52%3.png,1,0
Images/2020.01.24.919183-p27-133.png,1,0
Images/2020.02.27.20027557-p25-137%1.png,1,0
Images/2020.03.01.20029769-p21-73_2%2.png,1,0
Images/2020.03.22.20040782-p24-1533-6.png,1,0
Images/Ni2020_Article_CombinationOfWesternMedicineAn-p4-13%0.png,1,0
Images/2020.02.22.20024927-p18-66%1.png,1,0
Images/2020.03.16.20035105-p6-64-3.png,1,0
Images/2020.03.12.20027185-p8-221.png,1,0
Images/2020.02.22.20024927-p20-70%1.png,1,0
Images/2020.02.25.20027763-p15-53%1.png,1,0
Images/2020.03.21.20040691-p18-67-4.png,1,0
Images/2020.03.09.20033118-p20-93%0.png,1,0
Images/2020.03.04.20030395-p27-108%7.png,1,0
Images/2020.03.12.20034686-p17-91-1.png,1,0
Images/2020.03.26.20041426-p11-127.png,1,0
Images/2020.03.22.20040782-p25-1543.png,1,0
Images/2020.02.13.20022673-p13-77%0.png,1,0
Images/2020.03.04.20031047-p13-84%4.png,1,0
Images/2020.02.10.20021584-p6-52%10.png,1,0
Images/2020.02.27.20027557-p25-137%0.png,1,0
Images/2020.03.12.20034686-p17-91-6.png,1,0
Images/impact_of_covid19_infection_on_pregnancy_outcomes_and_the_risk_of_maternaltoneonatal_intrapartum_transmission_of_covid19_during_natural_birth-p8-41%5.png,1,0
Images/ehaa254-p0-63%2.png,1,0
Images/2020.03.25.20043166-p17-78.png,1,0
Images/2020.02.23.20026856-p17-115%0.png,1,0
Images/2020.02.26.20026989-p34-114_2%1.png,1,0
Images/2020.02.25.20021568-p24-111%0.png,1,0
Images/2020.02.10.20021584-p6-52%5.png,1,0
Images/2020.03.18.20038125-p16-56-6.png,1,0
Images/2020.03.12.20034686-p17-91-5.png,1,0
Images/2020.02.22.20024927-p20-70%3.png,1,0
Images/2020.02.13.20022673-p13-77%2.png,1,0
Images/2020.02.17.20024018-p17-61%1.png,1,0
Images/2020.03.09.20033118-p20-93%1.png,1,0
Images/2020.02.25.20021568-p24-111%3.png,1,0
Images/bmj.m606.full-p4-22%5.png,1,0
Images/2020.03.18.20038125-p15-54-4.png,1,0
Images/2020.03.25.20043166-p17-80.png,1,0
Images/PIIS0140673620303603%3.png,1,0
Images/2020.03.12.20027185-p8-218.png,1,0
Images/2020.03.13.20035212-p23-162.png,1,0
Images/2020.02.24.20027052-p8-73%3.png,1,0
Images/2020.02.10.20021584-p6-52%0.png,1,0
Images/PIIS0140673620301549_0%0.png,1,0
Images/2020.03.11.20033159-p12-45%5.png,1,0
Images/2020.03.12.20027185-p8-217.png,1,0
Images/2020.02.25.20027763-p15-53%0.png,1,0
Images/2020.03.08.20031658-p15-106.png,1,0
Images/2020.03.13.20035212-p23-156.png,1,0
Images/2020.02.25.20021568-p24-111%9.png,1,0
Images/2020.03.22.20040782-p25-1544.png,1,0
Images/bmj.m606.full-p4-22%1.png,1,0
Images/2020.02.26.20027938-p6-80_1%1.png,1,0
Images/kjr-21-e24-p5-29.png,1,0
Images/2020.03.26.20041426-p11-119.png,1,0
Images/2020.03.26.20041426-p11-125.png,1,0
Images/2020.02.25.20021568-p23-108%7.png,1,0
Images/2020.02.10.20021584-p6-52%1.png,1,0
Images/2020.03.20.20037325-p23-124.png,1,0
Images/Comparison-of-different-samples-for-2019-novel-cor_2020_International-Journa-p2-21%2.png,1,0
Images/2020.02.25.20021568-p23-108%6.png,1,0
Images/2020.03.22.20040782-p24-1533-1.png,1,0
Images/2020.03.26.20041426-p11-128.png,1,0
Images/2020.03.13.20035212-p23-153.png,1,0
Images/2020.02.26.20027938-p6-80_2%0.png,1,0
Images/2020.03.21.20040691-p18-6-6.png,1,0
Images/2020.03.07.20031393-p7-50%3.png,1,0
Images/2020.02.25.20021568-p23-108%0.png,1,0
Images/2020.03.03.20030775-p12-93%1.png,1,0
Images/2020.02.10.20021584-p6-52%8.png,1,0
Images/2020.03.12.20034686-p17-91-2.png,1,0
Images/2020.03.22.20034041-p16-66.png,1,0
Images/2020.02.25.20021568-p24-111%7.png,1,0
Images/2020.02.10.20021584-p6-52%15.png,1,0
Images/2020.02.25.20021568-p23-108%9.png,1,0
Images/2020.02.26.20027938-p6-80_2%1.png,1,0
Images/2020.03.10.20032136-p34-118_2%1.png,1,0
Images/2020.02.25.20021568-p23-108%5.png,1,0
Images/Comparison-of-different-samples-for-2019-novel-cor_2020_International-Journa-p2-21%11.png,1,0
Images/2020.03.26.20041426-p11-130.png,1,0
Images/2020.03.10.20032136-p34-118_1%1.png,1,0
Images/2020.02.10.20021584-p6-52%11.png,1,0
Images/bmj.m606.full-p4-22%2.png,1,0
Images/2020.03.30.20047985-p9-56%1.png,1,0
Images/2020.02.25.20021568-p23-108%11.png,1,0
Images/PIIS0140673620303603%6.png,1,0
Images/2020.03.16.20036145-p19-128-4.png,1,0
Images/2019-novel-Coronavirus-severe-adult-respiratory-dist_2020_International-Jour-p3-89%0.png,1,0
Images/2020.03.04.20031047-p14-87%0.png,1,0
Images/2020.02.25.20021568-p23-108%15.png,1,0
Images/bmj.m606.full-p4-22%6.png,1,0
Images/2020.03.26.20041426-p11-124.png,1,0
Images/2020.03.04.20026005-p12-1946%4.png,1,0
Images/PIIS0140673620301549_1.png,1,0
Images/PIIS0140673620303603%5.png,1,0
Images/2020.02.22.20024927-p19-68%5.png,1,0
Images/2020.03.22.20034041-p18-92-2.png,1,0
Images/2020.03.13.20035212-p23-158.png,1,0
Images/2020.03.18.20038125-p15-54-6.png,1,0
Images/2020.03.25.20037721-p27-174.png,1,0
Images/PIIS0140673620303603%2.png,1,0
Images/2020.02.24.20027201-p19-670.png,1,0
Images/2020.03.07.20031393-p7-50%0.png,1,0
Images/2020.03.03.20030353-p17-106%2.png,1,0
Images/2020.01.24.919183-p27-135.png,1,0
Images/2020.02.22.20024927-p20-70%2.png,1,0
Images/PIIS0140673620303603%1.png,1,0
Images/2020.03.04.20031039-p23-97_2%2.png,1,0
Images/Recurrence-of-positive-SARS-CoV-2-RNA-in-C_2020_International-Journal-of-Inf-p1-21%1.png,1,0
Images/PIIS0140673620303603%7.png,1,0
Images/2020.03.13.20035212-p23-155.png,1,0
Images/2020.02.24.20027052-p8-73%0.png,1,0
Images/2020.02.10.20021584-p6-52%4.png,1,0
Images/2020.02.19.20025023-p20-93%0.png,1,0
Images/2020.02.26.20027938-p6-80_3%1.png,1,0
Images/Recurrence-of-positive-SARS-CoV-2-RNA-in-C_2020_International-Journal-of-Inf-p1-21%0.png,1,0
Images/2020.02.25.20021568-p23-108%1.png,1,0
Images/2020.02.26.20027938-p6-80_1%0.png,1,0
Images/2020.03.04.20026005-p12-1946%3.png,1,0
Images/2020.02.24.20027052-p8-73%1.png,1,0
Images/2020.02.17.20024018-p17-61%4.png,1,0
Images/2020.03.25.20037721-p27-172.png,1,0
Images/impact_of_covid19_infection_on_pregnancy_outcomes_and_the_risk_of_maternaltoneonatal_intrapartum_transmission_of_covid19_during_natural_birth-p8-41%1.png,1,0
Images/2020.02.11.20022053-p12-67%1.png,1,0
Images/2020.03.21.20040691-p18-67-3.png,1,0
Images/2020.03.26.20041426-p11-131.png,1,0
Images/2020.03.22.20040782-p24-1533-8.png,1,0
Images/Comparison-of-different-samples-for-2019-novel-cor_2020_International-Journa-p2-21%8.png,1,0
Images/2020.03.04.20031047-p13-84%2.png,1,0
Images/2020.03.25.20037721-p27-182.png,1,0
Images/2020.02.22.20024927-p18-66%2.png,1,0
Images/2020.03.26.20041426-p11-123.png,1,0
Images/PIIS0140673620303603%4.png,1,0
Images/2020.03.26.20041426-p11-122.png,1,0
Images/2020.03.18.20038125-p16-56-1.png,1,0
Images/2020.02.11.20022053-p12-67%3.png,1,0
Images/Talaromyces-marneffei-infection-relapse-presenting-as-ost_2020_International-p1-12%1.png,1,0
Images/2020.03.04.20031047-p12-81%2.png,1,0
Images/2020.03.18.20038125-p16-56-3.png,1,0
Images/2020.02.19.20025023-p20-93%3.png,1,0
Images/2020.03.04.20031047-p14-87%1.png,1,0
Images/kjr-21-e25-p1-6.png,1,0
Images/77.jpg,0,0
Images/69%1.jpg,0,0
Images/1888.png,0,0
Images/38%2.jpg,0,0
Images/1638.png,0,0
Images/68.jpg,0,0
Images/1922.png,0,0
Images/115.png,0,0
Images/590.png,0,0
Images/18%2.jpg,0,0
Images/381.png,0,0
Images/2145.png,0,0
Images/17%0.jpg,0,0
Images/782.png,0,0
Images/412.png,0,0
Images/781.png,0,0
Images/2144.png,0,0
Images/81%3.jpg,0,0
Images/5%6.jpg,0,0
Images/26.png,0,0
Images/51%0.jpg,0,0
Images/34.jpg,0,0
Images/5%1.jpg,0,0
Images/78.jpg,0,0
Images/583.png,0,0
Images/171.png,0,0
Images/584.png,0,0
Images/72.jpg,0,0
Images/2%3.jpg,0,0
Images/1577.png,0,0
Images/44%1.jpg,0,0
Images/1846.png,0,0
Images/37%4.jpg,0,0
Images/63%3.jpg,0,0
Images/2%2.jpg,0,0
Images/75%1.jpg,0,0
Images/1500.png,0,0
Images/414.png,0,0
Images/1335.png,0,0
Images/382.png,0,0
Images/969.png,0,0
Images/81%2.jpg,0,0
Images/1050.png,0,0
Images/44.png,0,0
Images/53.jpg,0,0
Images/35%2.jpg,0,0
Images/120.png,0,0
Images/1920.png,0,0
Images/76%2.jpg,0,0
Images/81%0.jpg,0,0
Images/14%0.jpg,0,0
Images/54%0.jpg,0,0
Images/1498.png,0,0
Images/65%2.jpg,0,0
Images/661.png,0,0
Images/2139.png,0,0
Images/2141.png,0,0
Images/1071.png,0,0
Images/26%0.jpg,0,0
Images/1115.png,0,0
Images/76%0.jpg,0,0
Images/1212.png,0,0
Images/5%2.jpg,0,0
Images/51%3.jpg,0,0
Images/2143.png,0,0
Images/2142.png,0,0
Images/21%1.jpg,0,0
Images/14%2.jpg,0,0
Images/1%1.jpg,0,0
Images/166.png,0,0
Images/957.png,0,0
Images/16.jpg,0,0
Images/91%0.jpg,0,0
Images/1058.png,0,0
Images/1919.png,0,0
Images/177.png,0,0
Images/37%3.jpg,0,0
Images/84%3.jpg,0,0
Images/361.png,0,0
Images/1078.png,0,0
Images/46.jpg,0,0
Images/848.png,0,0
Images/54%1.jpg,0,0
Images/1889.png,0,0
Images/65%1.jpg,0,0
Images/1124.png,0,0
Images/1331.png,0,0
Images/0.jpg,0,0
Images/578.png,0,0
Images/592.png,0,0
Images/167.png,0,0
Images/1099.png,0,0
Images/5%0.jpg,0,0
Images/996.png,0,0
Images/294.png,0,0
Images/1062.png,0,0
Images/65%4.jpg,0,0
Images/81.png,0,0
Images/82%1.jpg,0,0
Images/354.png,0,0
Images/65%0.jpg,0,0
Images/39%4.jpg,0,0
Images/51%1.jpg,0,0
Images/660.png,0,0
Images/84%0.jpg,0,0
Images/1499.png,0,0
Images/43%1.jpg,0,0
Images/45.jpg,0,0
Images/1307.png,0,0
Images/1333.png,0,0
Images/15%1.jpg,0,0
Images/114.png,0,0
Images/117.png,0,0
Images/76%1.jpg,0,0
Images/1297.png,0,0
Images/591.png,0,0
Images/63%1.jpg,0,0
Images/1277.png,0,0
Images/18%3.jpg,0,0
Images/1497.png,0,0
Images/1262.png,0,0
Images/1049.png,0,0
Images/27.jpg,0,0
Images/81%1.jpg,0,0
Images/11%0.jpg,0,0
Images/4%1.jpg,0,0
Images/158.png,0,0
Images/91%1.jpg,0,0
Images/889.png,0,0
Images/82%3.jpg,0,0
Images/19%1.jpg,0,0
Images/71%1.jpg,0,0
Images/17%1.jpg,0,0
Images/29%3.jpg,0,0
Images/1100.png,0,0
Images/10%2.jpg,0,0
Images/60.jpg,0,0
Images/1065.png,0,0
Images/36%1.jpg,0,0
Images/43%2.jpg,0,0
Images/1306.png,0,0
Images/7.jpg,0,0
Images/1079.png,0,0
Images/1263.png,0,0
Images/67%0.jpg,0,0
Images/1072.png,0,0
Images/658.png,0,0
Images/49%0.jpg,0,0
Images/672.png,0,0
Images/48.jpg,0,0
Images/104.png,0,0
Images/62.jpg,0,0
Images/1101.png,0,0
Images/49%1.jpg,0,0
Images/83%1.jpg,0,0
Images/80%0.jpg,0,0
Images/1098.png,0,0
Images/37%1.jpg,0,0
Images/1093.png,0,0
Images/22%1.jpg,0,0
Images/90.jpg,0,0
Images/1264.png,0,0
Images/1313.png,0,0
Images/1048.png,0,0
Images/1030.png,0,0
Images/82%2.jpg,0,0
Images/22%0.jpg,0,0
Images/65%3.jpg,0,0
Images/1%0.jpg,0,0
Images/1046.png,0,0
Images/32%1.jpg,0,0
Images/50.jpg,0,0
Images/1576.png,0,0
Images/413.png,0,0
Images/1216.png,0,0
Images/38%0.jpg,0,0
Images/10%1.jpg,0,0
Images/73.jpg,0,0
Images/29%0.jpg,0,0
Images/36%0.jpg,0,0
Images/2108.png,0,0
Images/67%2.jpg,0,0
Images/1214.png,0,0
Images/5%3.jpg,0,0
Images/63%7.jpg,0,0
Images/2140.png,0,0
Images/452.png,0,0
Images/2341.png,0,0
Images/15%0.jpg,0,0
Images/52%0.jpg,0,0
Images/1924.png,0,0
Images/37%2.jpg,0,0
Images/89%3.jpg,0,0
Images/385.png,0,0
Images/14%3.jpg,0,0
Images/1310.png,0,0
Images/226.png,0,0
Images/85%0.jpg,0,0
Images/1702.png,0,0
Images/25%1.jpg,0,0
Images/25%2.jpg,0,0
Images/28.jpg,0,0
Images/39%3.jpg,0,0
Images/956.png,0,0
Images/21%0.jpg,0,0
Images/1238.png,0,0
Images/753.png,0,0
Images/1877.png,0,0
Images/37%0.jpg,0,0
Images/4%5.jpg,0,0
Images/6%0.jpg,0,0
Images/1240.png,0,0
Images/13.jpg,0,0
Images/39%5.jpg,0,0
Images/1210.png,0,0
Images/579.png,0,0
Images/2237.png,0,0
Images/59.png,0,0
Images/5%4.jpg,0,0
Images/39%2.jpg,0,0
Images/1%2.jpg,0,0
Images/849.png,0,0
Images/709.png,0,0
Images/1215.png,0,0
Images/25.png,0,0
Images/79.jpg,0,0
Images/2138.png,0,0
Images/1261.png,0,0
Images/2%1.jpg,0,0
Images/54%2.jpg,0,0
Images/1814.png,0,0
Images/84%1.jpg,0,0
Images/12.jpg,0,0
Images/1858.png,0,0
Images/1060.png,0,0
Images/1218.png,0,0
Images/1428.png,0,0
Images/1328.png,0,0
Images/1029.png,0,0
Images/29%2.jpg,0,0
Images/15%3.jpg,0,0
Images/118.png,0,0
Images/662.png,0,0
Images/1061.png,0,0
Images/70%0.jpg,0,0
Images/575.png,0,0
Images/704.png,0,0
Images/1336.png,0,0
Images/487.png,0,0
Images/83%2.jpg,0,0
Images/82.png,0,0
Images/83%0.jpg,0,0
Images/1123.png,0,0
Images/1501.png,0,0
Images/921.png,0,0
Images/2041.png,0,0
Images/174.png,0,0
Images/66.jpg,0,0
Images/378.png,0,0
Images/70%1.jpg,0,0
Images/43%3.jpg,0,0
Images/29%1.jpg,0,0
Images/2%0.jpg,0,0
Images/30%2.jpg,0,0
Images/673.png,0,0
Images/1857.png,0,0
Images/1312.png,0,0
Images/63%5.jpg,0,0
Images/83%3.jpg,0,0
Images/1298.png,0,0
Images/51%2.jpg,0,0
Images/26%1.jpg,0,0
Images/26%2.jpg,0,0
Images/63%4.jpg,0,0
Images/11%1.jpg,0,0
Images/1921.png,0,0
Images/11%2.jpg,0,0
Images/Covid (474).png,1,1
Images/Covid (540).png,1,1
Images/Covid (441).png,1,1
Images/Covid (15).png,1,1
Images/Covid (698).png,1,1
Images/Covid (1241).png,1,1
Images/Covid (662).png,1,1
Images/Covid (26).png,1,1
Images/Covid (341).png,1,1
Images/Covid (73).png,1,1
Images/Covid (525).png,1,1
Images/Covid (1219).png,1,1
Images/Covid (1224).png,1,1
Images/Covid (713).png,1,1
Images/Covid (1160).png,1,1
Images/Covid (806).png,1,1
Images/Covid (12).png,1,1
Images/Covid (1214).png,1,1
Images/Covid (340).png,1,1
Images/Covid (111).png,1,1
Images/Covid (955).png,1,1
Images/Covid (852).png,1,1
Images/Covid (1002).png,1,1
Images/Covid (82).png,1,1
Images/Covid (850).png,1,1
Images/Covid (518).png,1,1
Images/Covid (598).png,1,1
Images/Covid (792).png,1,1
Images/Covid (335).png,1,1
Images/Covid (926).png,1,1
Images/Covid (388).png,1,1
Images/Covid (857).png,1,1
Images/Covid (591).png,1,1
Images/Covid (263).png,1,1
Images/Covid (147).png,1,1
Images/Covid (377).png,1,1
Images/Covid (701).png,1,1
Images/Covid (627).png,1,1
Images/Covid (746).png,1,1
Images/Covid (132).png,1,1
Images/Covid (450).png,1,1
Images/Covid (975).png,1,1
Images/Covid (733).png,1,1
Images/Covid (948).png,1,1
Images/Covid (349).png,1,1
Images/Covid (1020).png,1,1
Images/Covid (175).png,1,1
Images/Covid (468).png,1,1
Images/Covid (1159).png,1,1
Images/Covid (770).png,1,1
Images/Covid (601).png,1,1
Images/Covid (643).png,1,1
Images/Covid (159).png,1,1
Images/Covid (526).png,1,1
Images/Covid (1218).png,1,1
Images/Covid (61).png,1,1
Images/Covid (906).png,1,1
Images/Covid (1188).png,1,1
Images/Covid (22).png,1,1
Images/Covid (333).png,1,1
Images/Covid (826).png,1,1
Images/Covid (382).png,1,1
Images/Covid (841).png,1,1
Images/Covid (1144).png,1,1
Images/Covid (669).png,1,1
Images/Covid (228).png,1,1
Images/Covid (1125).png,1,1
Images/Covid (130).png,1,1
Images/Covid (725).png,1,1
Images/Covid (830).png,1,1
Images/Covid (257).png,1,1
Images/Covid (1040).png,1,1
Images/Covid (103).png,1,1
Images/Covid (794).png,1,1
Images/Covid (217).png,1,1
Images/Covid (571).png,1,1
Images/Covid (914).png,1,1
Images/Covid (270).png,1,1
Images/Covid (903).png,1,1
Images/Covid (9).png,1,1
Images/Covid (801).png,1,1
Images/Covid (1016).png,1,1
Images/Covid (1209).png,1,1
Images/Covid (804).png,1,1
Images/Covid (186).png,1,1
Images/Covid (482).png,1,1
Images/Covid (931).png,1,1
Images/Covid (319).png,1,1
Images/Covid (840).png,1,1
Images/Covid (1005).png,1,1
Images/Covid (168).png,1,1
Images/Covid (563).png,1,1
Images/Covid (202).png,1,1
Images/Covid (449).png,1,1
Images/Covid (968).png,1,1
Images/Covid (434).png,1,1
Images/Covid (1057).png,1,1
Images/Covid (1092).png,1,1
Images/Covid (229).png,1,1
Images/Covid (443).png,1,1
Images/Covid (368).png,1,1
Images/Covid (889).png,1,1
Images/Covid (683).png,1,1
Images/Covid (424).png,1,1
Images/Covid (600).png,1,1
Images/Covid (56).png,1,1
Images/Covid (877).png,1,1
Images/Covid (1157).png,1,1
Images/Covid (1243).png,1,1
Images/Covid (551).png,1,1
Images/Covid (555).png,1,1
Images/Covid (69).png,1,1
Images/Covid (312).png,1,1
Images/Covid (92).png,1,1
Images/Covid (831).png,1,1
Images/Covid (447).png,1,1
Images/Covid (47).png,1,1
Images/Covid (67).png,1,1
Images/Covid (71).png,1,1
Images/Covid (693).png,1,1
Images/Covid (1068).png,1,1
Images/Covid (795).png,1,1
Images/Covid (436).png,1,1
Images/Covid (1010).png,1,1
Images/Covid (1175).png,1,1
Images/Covid (896).png,1,1
Images/Covid (50).png,1,1
Images/Covid (136).png,1,1
Images/Covid (495).png,1,1
Images/Covid (208).png,1,1
Images/Covid (1098).png,1,1
Images/Covid (1176).png,1,1
Images/Covid (1238).png,1,1
Images/Covid (18).png,1,1
Images/Covid (989).png,1,1
Images/Covid (16).png,1,1
Images/Covid (332).png,1,1
Images/Covid (811).png,1,1
Images/Covid (673).png,1,1
Images/Covid (258).png,1,1
Images/Covid (329).png,1,1
Images/Covid (886).png,1,1
Images/Covid (638).png,1,1
Images/Covid (1248).png,1,1
Images/Covid (473).png,1,1
Images/Covid (958).png,1,1
Images/Covid (722).png,1,1
Images/Covid (1215).png,1,1
Images/Covid (109).png,1,1
Images/Covid (802).png,1,1
Images/Covid (1023).png,1,1
Images/Covid (897).png,1,1
Images/Covid (97).png,1,1
Images/Covid (1249).png,1,1
Images/Covid (1206).png,1,1
Images/Covid (816).png,1,1
Images/Covid (777).png,1,1
Images/Covid (778).png,1,1
Images/Covid (299).png,1,1
Images/Covid (636).png,1,1
Images/Covid (930).png,1,1
Images/Covid (171).png,1,1
Images/Covid (288).png,1,1
Images/Covid (230).png,1,1
Images/Covid (783).png,1,1
Images/Covid (590).png,1,1
Images/Covid (41).png,1,1
Images/Covid (433).png,1,1
Images/Covid (1003).png,1,1
Images/Covid (593).png,1,1
Images/Covid (131).png,1,1
Images/Covid (535).png,1,1
Images/Covid (1095).png,1,1
Images/Covid (469).png,1,1
Images/Covid (298).png,1,1
Images/Covid (37).png,1,1
Images/Covid (277).png,1,1
Images/Covid (1000).png,1,1
Images/Covid (454).png,1,1
Images/Covid (781).png,1,1
Images/Covid (552).png,1,1
Images/Covid (860).png,1,1
Images/Covid (982).png,1,1
Images/Covid (83).png,1,1
Images/Covid (1172).png,1,1
Images/Covid (281).png,1,1
Images/Covid (250).png,1,1
Images/Covid (501).png,1,1
Images/Covid (224).png,1,1
Images/Covid (1208).png,1,1
Images/Covid (708).png,1,1
Images/Covid (597).png,1,1
Images/Covid (226).png,1,1
Images/Covid (278).png,1,1
Images/Covid (363).png,1,1
Images/Covid (645).png,1,1
Images/Covid (282).png,1,1
Images/Covid (290).png,1,1
Images/Covid (497).png,1,1
Images/Covid (1077).png,1,1
Images/Covid (592).png,1,1
Images/Covid (682).png,1,1
Images/Covid (1239).png,1,1
Images/Covid (686).png,1,1
Images/Covid (1007).png,1,1
Images/Covid (641).png,1,1
Images/Covid (294).png,1,1
Images/Covid (769).png,1,1
Images/Covid (1171).png,1,1
Images/Covid (1088).png,1,1
Images/Covid (589).png,1,1
Images/Covid (374).png,1,1
Images/Covid (1158).png,1,1
Images/Covid (856).png,1,1
Images/Covid (950).png,1,1
Images/Covid (244).png,1,1
Images/Covid (1142).png,1,1
Images/Covid (287).png,1,1
Images/Covid (11).png,1,1
Images/Covid (248).png,1,1
Images/Covid (301).png,1,1
Images/Covid (846).png,1,1
Images/Covid (735).png,1,1
Images/Covid (283).png,1,1
Images/Covid (1223).png,1,1
Images/Covid (957).png,1,1
Images/Covid (1180).png,1,1
Images/Covid (400).png,1,1
